Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_incorrect,Number_correct,Number_unclassified,Percent_incorrect,Percent_correct,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError,measureBestNumIts,measureBestVal
features_all_postprocessed1,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.302012259,0.492014642,94.37883097,122.9969876,23.22234871,49.50777783,-26.28542912,2.322234871,4.950777783,-2.628542912,3.282311504,0.32823115,141.3803314,0,0,0,0,1,8,1,2,0,0,0,0,0.6875,0.366666667,0.2,0.2,0.8,0.8,0.116666667,0.2,0.146666667,-0.019277341,0.65,0.428571429,0.146666667,0.2,0.421,0,0.421875,0,421.875,0,37116,24139,4942,70,46,?,?,?,?
features_all_postprocessed1,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.300973958,0.452574737,94.05436179,113.1375464,23.22234871,53.54168571,-30.319337,2.322234871,5.354168571,-3.0319337,4.414962705,0.441496271,190.1674748,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.5625,0.375,0.3,0.175,0.825,0.7,0.266666667,0.3,0.28,0.128178211,0.475,0.314722222,0.28,0.3,0.43,0,0.4375,0,437.5,0,37116,24139,4942,60,52,?,?,?,?
features_all_postprocessed1,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.294751333,0.453930943,92.10979162,113.4765795,23.22234871,32.06851474,-8.846166028,2.322234871,3.206851474,-0.884616603,4.590541339,0.459054134,197.7302444,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.75,0.416666667,0.2,0.2,0.8,0.8,0.166666667,0.2,0.18,-0.014689755,0.7125,0.46547619,0.18,0.2,0.424,0.001,0.421875,0,421.875,0,37116,24139,4942,70,50,?,?,?,?
features_all_postprocessed1,3,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.229944893,0.406932806,71.85777904,101.7276827,23.22234871,56.19619439,-32.97384568,2.322234871,5.619619439,-3.297384568,8.585120823,0.858512082,369.7903826,0,0,0,0,1,8,1,2,0,0,0,0,0.8125,0.7,0.4,0.15,0.85,0.6,0.35,0.4,0.333333333,0.242886902,0.6375,0.56984127,0.333333333,0.4,0.417,0.001,0.421875,0,421.875,0,37116,24139,4942,70,54,?,?,?,?
features_all_postprocessed1,3,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.262815047,0.410554395,82.12970231,102.6330307,23.22234871,29.36200697,-6.13965826,2.322234871,2.936200697,-0.613965826,6.750105516,0.675010552,290.7500259,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.3125,0.225,0.4,0.15,0.85,0.6,0.4,0.4,0.366666667,0.247474487,0.6875,0.536666667,0.366666667,0.4,0.421,0,0.421875,0,421.875,0,37116,24139,4942,80,56,?,?,?,?
features_all_postprocessed1,3,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.290624048,0.44919867,90.82001498,112.2935752,23.22234871,37.35655543,-14.13420672,2.322234871,3.735655543,-1.413420672,4.48952482,0.448952482,193.379119,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.1875,0.182539683,0.3,0.175,0.825,0.7,0.316666667,0.3,0.28,0.147389326,0.625,0.483174603,0.28,0.3,0.423,0,0.421875,0,421.875,0,37116,24139,4942,70,58,?,?,?,?
features_all_postprocessed1,3,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.297390087,0.475564318,92.93440206,118.8846299,23.22234871,41.80751173,-18.58516302,2.322234871,4.180751173,-1.858516302,3.500545512,0.350054551,150.7804131,0.5,1,0.25,2,0.75,6,0.5,1,0.333333333,0.5,0.4,0.21821789,0.5625,0.611111111,0.2,0.2,0.8,0.8,0.166666667,0.2,0.18,-0.014689755,0.6125,0.481111111,0.18,0.2,0.423,0,0.421875,0,421.875,0,37116,24139,4942,80,48,?,?,?,?
features_all_postprocessed1,3,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.227144086,0.390251759,70.98252677,97.55764712,23.22234871,34.61356086,-11.39121215,2.322234871,3.461356086,-1.139121215,9.544554109,0.954455411,411.1164407,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.375,0.266666667,0.4,0.15,0.85,0.6,0.383333333,0.4,0.36,0.256498271,0.7875,0.626666667,0.36,0.4,0.432,0.001,0.4375,0,437.5,0,37116,24139,4942,90,44,?,?,?,?
features_all_postprocessed1,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,90,11,3,8,0,27.27272727,72.72727273,0,0.111111111,0.311443812,0.451862182,97.32619124,112.9655455,25.54120904,54.730041,-29.18883196,2.321928095,4.975458273,-2.653530178,3.462807263,0.31480066,149.1349913,0.5,1,0.333333333,3,0.666666667,6,0.5,1,0.25,0.5,0.333333333,0.133630621,0.833333333,0.7,0.272727273,0.161616162,0.838383838,0.727272727,0.136363636,0.272727273,0.181818182,0.070172139,0.575757576,0.408700643,0.2,0.272727273,0.416,0,0.421875,0,421.875,0,37116,23902,5179,63.63636364,54.54545455,?,?,?,?
features_all_postprocessed1,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.263272426,0.411192591,82.27263297,102.7925712,23.22234871,49.26098956,-26.03864085,2.322234871,4.926098956,-2.603864085,7.102970445,0.710297045,305.9491198,0,0,0,0,1,8,1,2,0,0,0,0,0.3125,0.225,0.4,0.15,0.85,0.6,0.213333333,0.4,0.274285714,0.186085856,0.625,0.479722222,0.274285714,0.4,0.42,0.001,0.40625,0.015625,406.25,15.625,37116,24139,4942,60,52,?,?,?,?
features_all_postprocessed1,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.279670342,0.43439525,87.396982,108.592921,23.22234871,36.95826534,-13.73591663,2.322234871,3.695826534,-1.373591663,5.628512089,0.562851209,242.4391784,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.75,0.45,0.4,0.15,0.85,0.6,0.4,0.4,0.4,0.25,0.6125,0.502698413,0.4,0.4,0.419,0,0.40625,0,406.25,0,37116,24139,4942,60,50,?,?,?,?
features_all_postprocessed1,4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,5,5,0,50,50,0,0.375,0.257301525,0.413699619,80.40672652,103.4192941,23.22234871,45.79070894,-22.56836023,2.322234871,4.579070894,-2.256836023,7.132441522,0.713244152,307.2185394,0.5,1,0,0,1,8,0.5,1,1,0.5,0.666666667,0.666666667,0.625,0.625,0.5,0.125,0.875,0.5,0.657142857,0.5,0.488888889,0.465465367,0.625,0.56047619,0.488888889,0.5,0.42,0,0.40625,0,406.25,0,37116,24139,4942,50,46,?,?,?,?
features_all_postprocessed1,4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.2848059,0.471405049,89.00184385,117.844869,23.22234871,36.23670816,-13.01435945,2.322234871,3.623670816,-1.301435945,4.435933689,0.443593369,191.0707665,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.125,0.171428571,0.3,0.175,0.825,0.7,0.2,0.3,0.233333333,0.08080782,0.625,0.482857143,0.233333333,0.3,0.428,0,0.4375,0,437.5,0,37116,24139,4942,70,46,?,?,?,?
features_all_postprocessed1,4,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.293913531,0.447572397,91.84797851,111.8870293,23.22234871,51.26341911,-28.0410704,2.322234871,5.126341911,-2.80410704,4.771738182,0.477173818,205.5350093,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.5625,0.291666667,0.3,0.175,0.825,0.7,0.3,0.3,0.266666667,0.140824829,0.55,0.456507937,0.266666667,0.3,0.439,0,0.4375,0,437.5,0,37116,24139,4942,70,50,?,?,?,?
features_all_postprocessed1,4,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.259361577,0.420781508,81.05049289,105.1896703,23.22234871,31.33549603,-8.11314732,2.322234871,3.133549603,-0.811314732,7.595475669,0.759547567,327.1629965,0,0,0,0,1,8,1,2,0,0,0,0,0.75,0.666666667,0.4,0.15,0.85,0.6,0.44,0.4,0.39047619,0.283333333,0.7625,0.573333333,0.39047619,0.4,0.439,0,0.4375,0,437.5,0,37116,24139,4942,70,52,?,?,?,?
features_all_postprocessed1,4,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.246408683,0.385766458,77.00271352,96.43638251,23.22234871,22.22304429,0.999304423,2.322234871,2.222304429,0.099930442,7.8475669,0.78475669,338.0214241,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.333333333,0.4,0.15,0.85,0.6,0.283333333,0.4,0.326666667,0.214831604,0.75,0.566666667,0.326666667,0.4,0.433,0,0.4375,0,437.5,0,37116,24139,4942,90,60,?,?,?,?
features_all_postprocessed1,4,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.324539059,0.499119738,101.4184559,124.7731654,23.22234871,48.11296706,-24.89061835,2.322234871,4.811296706,-2.489061835,1.792035339,0.179203534,77.18906321,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.5625,0.375,0.1,0.225,0.775,0.9,0.1,0.1,0.1,-0.123316325,0.575,0.399126984,0.1,0.1,0.439,0,0.4375,0,437.5,0,37116,24139,4942,70,52,?,?,?,?
features_all_postprocessed1,4,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.295883996,0.474364704,92.46374889,118.5847425,23.22234871,58.56044154,-35.33809283,2.322234871,5.856044154,-3.533809283,4.306468612,0.430646861,185.4942649,0.5,1,0.5,4,0.5,4,0.5,1,0.2,0.5,0.285714286,0,0.375,0.266666667,0.3,0.175,0.825,0.7,0.24,0.3,0.257142857,0.116666667,0.5625,0.396507937,0.257142857,0.3,0.426,0,0.4375,0,437.5,0,37116,24139,4942,50,44,?,?,?,?
features_all_postprocessed1,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,90,11,3,8,0,27.27272727,72.72727273,0,0.092783505,0.319106972,0.498860465,99.72092869,124.7151162,25.54120904,80.06486294,-54.52365389,2.321928095,7.278623903,-4.956695809,2.924109168,0.265828106,125.9345272,0,0,0.222222222,2,0.777777778,7,1,2,0,0,0,-0.222222222,0.277777778,0.183333333,0.272727273,0.175505051,0.824494949,0.727272727,0.257575758,0.272727273,0.254545455,0.085577404,0.483585859,0.355808081,0.24,0.272727273,0.446,0,0.4375,0,437.5,0,37116,23902,5179,45.45454545,43.63636364,?,?,?,?
features_all_postprocessed1,5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.280947079,0.461861297,87.79596216,115.4590604,23.22234871,49.96962375,-26.74727504,2.322234871,4.996962375,-2.674727504,5.044385167,0.504438517,217.2788432,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.4375,0.25,0.3,0.175,0.825,0.7,0.3,0.3,0.266666667,0.122474487,0.6,0.45,0.266666667,0.3,0.428,0,0.4375,0,437.5,0,37116,24139,4942,60,44,?,?,?,?
features_all_postprocessed1,5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.296148074,0.450010264,92.54627326,112.4964629,23.22234871,43.90826272,-20.68591401,2.322234871,4.390826272,-2.068591401,3.975615416,0.397561542,171.2432913,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.375,0.266666667,0.3,0.175,0.825,0.7,0.3,0.3,0.3,0.125,0.625,0.397222222,0.3,0.3,0.462,0,0.453125,0,453.125,0,37116,24139,4942,80,58,?,?,?,?
features_all_postprocessed1,5,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.268466673,0.454484353,83.89583542,113.6149244,23.22234871,45.04894758,-21.82659887,2.322234871,4.504894758,-2.182659887,6.208981656,0.620898166,267.441979,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.8125,0.5,0.2,0.2,0.8,0.8,0.233333333,0.2,0.183333333,0.029587585,0.625,0.479126984,0.183333333,0.2,0.56,0,0.515625,0,515.625,0,37116,24139,4942,80,42,?,?,?,?
features_all_postprocessed1,5,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.290599547,0.43619483,90.81235851,109.0427917,23.22234871,39.88571933,-16.66337062,2.322234871,3.988571933,-1.666337062,4.600208416,0.460020842,198.1466383,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.8125,0.7,0.3,0.175,0.825,0.7,0.206666667,0.3,0.237142857,0.118643578,0.65,0.442619048,0.237142857,0.3,0.494,0,0.484375,0,484.375,0,37116,24139,4942,70,60,?,?,?,?
features_all_postprocessed1,5,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,6,4,0,60,40,0,0.5,0.234524836,0.376016139,73.28901134,93.99893511,23.22234871,43.2921104,-20.06976169,2.322234871,4.32921104,-2.006976169,9.050845378,0.905084538,389.8507248,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.8125,0.5,0.6,0.1,0.9,0.4,0.666666667,0.6,0.613333333,0.526976911,0.675,0.595793651,0.613333333,0.6,0.446,0,0.4375,0,437.5,0,37116,24139,4942,80,56,?,?,?,?
features_all_postprocessed1,5,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.256052457,0.430124267,80.01639268,107.5252333,23.22234871,36.59706175,-13.37471304,2.322234871,3.659706175,-1.337471304,6.969080722,0.696908072,300.1820335,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.4375,0.35,0.3,0.175,0.825,0.7,0.166666667,0.3,0.213333333,0.066118065,0.7375,0.625555556,0.213333333,0.3,0.433,0,0.4375,0,437.5,0,37116,24139,4942,80,46,?,?,?,?
features_all_postprocessed1,5,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.316210055,0.475343279,98.81564223,118.829373,23.22234871,38.82569208,-15.60334337,2.322234871,3.882569208,-1.560334337,2.84143802,0.284143802,122.3904094,0,0,0.375,3,0.625,5,1,2,0,0,0,-0.327326835,0.3125,0.208333333,0.1,0.225,0.775,0.9,0.1,0.1,0.1,-0.122597401,0.5875,0.400238095,0.1,0.1,0.44,0,0.4375,0,437.5,0,37116,24139,4942,60,50,?,?,?,?
features_all_postprocessed1,5,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.284946737,0.457412446,89.04585544,114.346908,23.22234871,50.61185572,-27.38950701,2.322234871,5.061185572,-2.738950701,5.223914624,0.522391462,225.0117881,0,0,0,0,1,8,1,2,0,0,0,0,0.1875,0.183333333,0.4,0.15,0.85,0.6,0.246666667,0.4,0.294285714,0.218643578,0.5375,0.395793651,0.294285714,0.4,0.449,0.001,0.453125,0,453.125,0,37116,24139,4942,50,52,?,?,?,?
features_all_postprocessed1,5,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.23794553,0.398232342,74.35797808,99.55268469,23.22234871,31.33943891,-8.117090198,2.322234871,3.133943891,-0.81170902,8.14400547,0.814400547,350.7900425,0.5,1,0.25,2,0.75,6,0.5,1,0.333333333,0.5,0.4,0.21821789,0.75,0.45,0.4,0.15,0.85,0.6,0.4,0.4,0.373333333,0.264264067,0.7,0.6,0.373333333,0.4,0.442,0,0.453125,0,453.125,0,37116,24139,4942,80,52,?,?,?,?
features_all_postprocessed1,6,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,90,11,2,9,0,18.18181818,81.81818182,0,-0.03125,0.316676388,0.484592539,98.96137127,121.1481348,25.54120904,52.93320873,-27.39199969,2.321928095,4.812109885,-2.49018179,2.666184745,0.242380431,114.8263269,0.5,1,0.222222222,2,0.777777778,7,0.5,1,0.333333333,0.5,0.4,0.240562612,0.666666667,0.392857143,0.181818182,0.223484848,0.776515152,0.818181818,0.151515152,0.181818182,0.163636364,-0.055334894,0.547979798,0.394273908,0.18,0.181818182,0.436,0,0.4375,0,437.5,0,37116,23902,5179,63.63636364,56.36363636,?,?,?,?
features_all_postprocessed1,6,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,5,5,0,50,50,0,0.375,0.229464853,0.380578961,71.70776664,95.13957864,23.22234871,40.52891387,-17.30656517,2.322234871,4.052891387,-1.730656517,9.284391651,0.928439165,399.9103579,0,0,0,0,1,8,1,2,0,0,0,0,0.25,0.2,0.5,0.125,0.875,0.5,0.466666667,0.5,0.446666667,0.374451399,0.7,0.666666667,0.446666667,0.5,0.43,0,0.421875,0,421.875,0,37116,24139,4942,70,50,?,?,?,?
features_all_postprocessed1,6,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.271872686,0.439105536,84.96021425,109.7704288,23.22234871,41.56324485,-18.34089614,2.322234871,4.156324485,-1.834089614,5.925495294,0.592549529,255.2312562,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.625,0.333333333,0.4,0.15,0.85,0.6,0.366666667,0.4,0.346666667,0.232784732,0.6625,0.540793651,0.346666667,0.4,0.423,0,0.421875,0,421.875,0,37116,24139,4942,70,50,?,?,?,?
features_all_postprocessed1,6,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.260646404,0.403460483,81.45200127,100.8596488,23.22234871,38.39587992,-15.17353121,2.322234871,3.839587992,-1.517353121,7.529389968,0.752938997,324.3164604,0.5,1,0.25,2,0.75,6,0.5,1,0.333333333,0.5,0.4,0.21821789,0.5625,0.375,0.4,0.15,0.85,0.6,0.366666667,0.4,0.38,0.235310245,0.6625,0.538571429,0.38,0.4,0.438,0,0.4375,0,437.5,0,37116,24139,4942,70,46,?,?,?,?
features_all_postprocessed1,6,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,5,5,0,50,50,0,0.375,0.234832979,0.407711073,73.38530578,101.9222388,23.22234871,31.87177239,-8.649423681,2.322234871,3.187177239,-0.864942368,8.160506214,0.816050621,351.5007858,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.875,0.583333333,0.5,0.125,0.875,0.5,0.566666667,0.5,0.513333333,0.401976911,0.7125,0.608888889,0.513333333,0.5,0.444,0,0.453125,0,453.125,0,37116,24139,4942,80,54,?,?,?,?
features_all_postprocessed1,6,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.294063181,0.457943917,91.89474405,114.4797684,23.22234871,62.58931377,-39.36696506,2.322234871,6.258931377,-3.936696506,4.367271646,0.436727165,188.1132585,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.125,0.173611111,0.2,0.2,0.8,0.8,0.133333333,0.2,0.16,-0.029379511,0.5,0.388055556,0.16,0.2,0.425,0,0.421875,0,421.875,0,37116,24139,4942,50,48,?,?,?,?
features_all_postprocessed1,6,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.294086279,0.469840411,91.90196219,117.4537308,23.22234871,44.0015687,-20.77921999,2.322234871,4.40015687,-2.077921999,4.497237357,0.449723736,193.7113242,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.5625,0.611111111,0.3,0.175,0.825,0.7,0.3,0.3,0.3,0.125,0.5375,0.435,0.3,0.3,0.46,0,0.46875,0,468.75,0,37116,24139,4942,50,44,?,?,?,?
features_all_postprocessed1,6,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.324155677,0.494143384,101.2986489,123.5291444,23.22234871,43.2394349,-20.01708619,2.322234871,4.32394349,-2.001708619,2.055262366,0.205526237,88.52714744,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.1875,0.182539683,0.2,0.2,0.8,0.8,0.166666667,0.2,0.18,-0.014689755,0.525,0.353730159,0.18,0.2,0.482,0,0.484375,0,484.375,0,37116,24139,4942,50,48,?,?,?,?
features_all_postprocessed1,6,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.309672622,0.481876843,96.77269428,120.4626754,23.22234871,46.94271955,-23.72037084,2.322234871,4.694271955,-2.372037084,3.453563124,0.345356312,148.7567217,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.8125,0.5,0.2,0.2,0.8,0.8,0.133333333,0.2,0.16,-0.029379511,0.5875,0.409126984,0.16,0.2,0.435,0,0.421875,0,421.875,0,37116,24139,4942,50,54,?,?,?,?
features_all_postprocessed1,6,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.272688894,0.432154678,85.21527926,108.0328086,23.22234871,37.5381599,-14.31581119,2.322234871,3.75381599,-1.431581119,5.836052501,0.58360525,251.3786506,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.1875,0.183333333,0.4,0.15,0.85,0.6,0.28,0.4,0.314285714,0.216666667,0.6125,0.476666667,0.314285714,0.4,0.421,0,0.40625,0,406.25,0,37116,24139,4942,70,58,?,?,?,?
features_all_postprocessed1,7,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5.99E+18,2.02E+07,90,11,6,5,0,54.54545455,45.45454545,0,0.427083333,0.212024863,0.341690451,66.25776984,85.42261276,25.54120904,17.09571063,8.445498417,2.321928095,1.554155511,0.767772583,11.36149875,1.032863523,489.3131176,0.5,1,0.111111111,1,0.888888889,8,0.5,1,0.5,0.5,0.5,0.388888889,0.833333333,0.5,0.545454545,0.128787879,0.871212121,0.454545455,0.545454545,0.545454545,0.545454545,0.416666667,0.838383838,0.675324675,0.566666667,0.545454545,0.418,0,0.40625,0,406.25,0,37116,23902,5179,100,56.36363636,?,?,?,?
