Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
features_all_postprocessed1,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,90,11,3,8,0,27.27272727,72.72727273,0,0.011235955,0.314052288,0.397622647,98.14133987,99.40566173,25.54120904,24.8259318,0.715277247,2.321928095,2.256902891,0.065025204,1.84811944,0.168010858,79.59417193,0,0,0.111111111,1,0.888888889,8,1,2,0,0,0,-0.149071198,0.444444444,0.181818182,0.272727273,0.258838384,0.741161616,0.727272727,0.081818182,0.272727273,0.125874126,0.025709555,0.55239899,0.291735537,0.092307692,0.272727273,0.015,0,0.015625,0,15.625,0,4063,23902,5179,100,96.36363636,?,?
features_all_postprocessed1,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.335787863,0.433940512,104.9337073,108.4792427,23.22234871,30.53737922,-7.31503051,2.322234871,3.053737922,-0.731503051,0.186383246,0.018638325,8.028160974,0,0,0,0,1,8,1,2,0,0,0,0,0.5625,0.225,0.1,0.225,0.775,0.9,0.033333333,0.1,0.05,-0.102062073,0.45,0.203333333,0.05,0.1,0,0,0,0,0,0,4063,24139,4942,70,80,?,?
features_all_postprocessed1,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.32987013,0.424596015,103.0844156,106.1432453,23.22234871,1095.8033,-1072.580951,2.322234871,109.58033,-107.2580951,0.358654684,0.035865468,15.44847829,0,0,0,0,1,8,1,2,0,0,0,0,0.5625,0.222222222,0.1,0.225,0.775,0.9,0.022222222,0.1,0.036363636,-0.166666667,0.475,0.204444444,0.036363636,0.1,0,0,0,0,0,0,4063,24139,4942,90,98,?,?
features_all_postprocessed1,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.329350649,0.423912228,102.9220779,105.9723078,23.22234871,1095.716378,-1072.494029,2.322234871,109.5716378,-107.2494029,0.390434938,0.039043494,16.81736204,0,0,0,0,1,8,1,2,0,0,0,0,0.5625,0.222222222,0.2,0.2,0.8,0.8,0.044444444,0.2,0.072727273,0,0.475,0.204444444,0.072727273,0.2,0,0,0,0,0,0,4063,24139,4942,90,98,?,?
features_all_postprocessed1,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.320919081,0.403759673,100.2872128,100.9344423,23.22234871,23.9617843,-0.739435586,2.322234871,2.39617843,-0.073943559,0.800868541,0.080086854,34.4961347,0,0,0,0,1,8,1,2,0,0,0,0,0.5625,0.222222222,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.475,0.204444444,0.066666667,0.2,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,3,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.329475358,0.428338454,102.9610493,107.0788042,23.22234871,2166.225141,-2143.002792,2.322234871,216.6225141,-214.3002792,0.952446834,0.095244683,41.02512783,0,0,0,0,1,8,1,2,0,0,0,0,0.6875,0.285714286,0.1,0.225,0.775,0.9,0.028571429,0.1,0.044444444,-0.109108945,0.475,0.219047619,0.044444444,0.1,0,0,0,0,0,0,4063,24139,4942,80,88,?,?
features_all_postprocessed1,3,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.3009077,0.386494423,94.0336563,96.61836389,23.22234871,20.99221031,2.230138401,2.322234871,2.099221031,0.22301384,3.171481706,0.317148171,136.6065147,0,0,0,0,1,8,1,2,0,0,0,0,0.25,0.2,0.4,0.15,0.85,0.6,0.166666667,0.4,0.233333333,0.204124145,0.575,0.288333333,0.233333333,0.4,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,3,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.307496175,0.395841164,96.09255482,98.95492259,23.22234871,23.63315105,-0.410802339,2.322234871,2.363315105,-0.041080234,2.627402506,0.262740251,113.1711712,0,0,0,0,1,8,1,2,0,0,0,0,0.25,0.2,0.3,0.175,0.825,0.7,0.133333333,0.3,0.183333333,0.102062073,0.575,0.288333333,0.183333333,0.3,0,0,0,0,0,0,4063,24139,4942,90,92,?,?
features_all_postprocessed1,3,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.312677206,0.40304685,97.71162672,100.7562463,23.22234871,23.62964023,-0.40729152,2.322234871,2.362964023,-0.040729152,2.102876211,0.210287621,90.57803783,0,0,0,0,1,8,1,2,0,0,0,0,0.125,0.2,0.3,0.175,0.825,0.7,0.116666667,0.3,0.166666667,0.102062073,0.425,0.228333333,0.166666667,0.3,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.305086306,0.40143157,95.33947066,100.3524481,23.22234871,1092.904343,-1069.681995,2.322234871,109.2904343,-106.9681995,2.275612356,0.227561236,98.0183717,0.5,1,0.875,7,0.125,1,0.5,1,0.125,0.5,0.2,-0.375,0.3125,0.1625,0.2,0.2,0.8,0.8,0.125,0.2,0.14,0,0.575,0.2525,0.14,0.2,0,0,0,0,0,0,4063,24139,4942,90,92,?,?
features_all_postprocessed1,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,90,11,2,9,0,18.18181818,81.81818182,0,0,0.31969216,0.41520971,99.9037999,103.8024275,25.54120904,28.75615905,-3.214950004,2.321928095,2.614196277,-0.292268182,1.734810922,0.157710084,74.71423969,0,0,0,0,1,9,1,2,0,0,0,0,0.472222222,0.174242424,0.181818182,0.181818182,0.818181818,0.818181818,0.066666667,0.181818182,0.097402597,0,0.484217172,0.228650138,0.107142857,0.181818182,0,0,0,0,0,0,4063,23902,5179,90.90909091,89.09090909,?,?
features_all_postprocessed1,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.305592635,0.402125488,95.4976985,100.5259182,23.22234871,1092.991265,-1069.768916,2.322234871,109.2991265,-106.9768916,2.243832102,0.22438321,96.64948795,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.25,0.2,0.2,0.8,0.8,0.125,0.2,0.14,0,0.575,0.2525,0.14,0.2,0,0,0,0,0,0,4063,24139,4942,90,92,?,?
features_all_postprocessed1,4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.306493506,0.396494676,95.77922078,99.11829171,23.22234871,22.33186726,0.890481445,2.322234871,2.233186726,0.089048145,2.727125151,0.272712515,117.466565,0,0,0,0,1,8,1,2,0,0,0,0,0.5,0.2,0.4,0.15,0.85,0.6,0.166666667,0.4,0.233333333,0.204124145,0.5,0.286666667,0.233333333,0.4,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,4,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.329475358,0.428338454,102.9610493,107.0788042,23.22234871,2166.225141,-2143.002792,2.322234871,216.6225141,-214.3002792,0.952446834,0.095244683,41.02512783,0,0,0,0,1,8,1,2,0,0,0,0,0.6875,0.285714286,0.1,0.225,0.775,0.9,0.028571429,0.1,0.044444444,-0.109108945,0.475,0.219047619,0.044444444,0.1,0,0,0,0,0,0,4063,24139,4942,80,88,?,?
features_all_postprocessed1,4,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.315358582,0.399835397,98.54955681,99.95342654,23.22234871,22.84902279,0.37332592,2.322234871,2.284902279,0.037332592,1.529530924,0.152953092,65.88210432,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.4375,0.2,0.2,0.2,0.8,0.8,0.044444444,0.2,0.072727273,0,0.55,0.288888889,0.072727273,0.2,0,0,0,0,0,0,4063,24139,4942,100,96,?,?
features_all_postprocessed1,4,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.321427843,0.414915608,100.4462009,103.7232747,23.22234871,26.71536581,-3.493017102,2.322234871,2.671536581,-0.34930171,1.464185581,0.146418558,63.06745793,0,0,0,0,1,8,1,2,0,0,0,0,0.25,0.2,0.2,0.2,0.8,0.8,0.083333333,0.2,0.116666667,0,0.425,0.228333333,0.116666667,0.2,0,0,0,0,0,0,4063,24139,4942,90,92,?,?
features_all_postprocessed1,4,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.303333333,0.400147902,94.79166667,100.0315485,23.22234871,1092.751166,-1069.528817,2.322234871,109.2751166,-106.9528817,2.453115755,0.245311576,105.6640474,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.25,0.3,0.175,0.825,0.7,0.15,0.3,0.18,0.125,0.575,0.2525,0.18,0.3,0,0,0,0,0,0,4063,24139,4942,90,96,?,?
features_all_postprocessed1,4,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.297558442,0.383954093,92.98701299,95.98331595,23.22234871,20.41315123,2.809197476,2.322234871,2.041315123,0.280919748,3.332602715,0.333260272,143.5465451,0,0,0,0,1,8,1,2,0,0,0,0,0.5,0.2,0.4,0.15,0.85,0.6,0.166666667,0.4,0.233333333,0.204124145,0.625,0.288333333,0.233333333,0.4,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,4,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.32,0.4028809,100,100.714761,23.22234871,23.78957377,-0.567225057,2.322234871,2.378957377,-0.056722506,0.93913742,0.093913742,40.45184605,0,0,0,0,1,8,1,2,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,4,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.333578826,0.441107206,104.2433832,110.2708191,23.22234871,1096.700203,-1073.477854,2.322234871,109.6700203,-107.3477854,0.114944425,0.011494443,4.951047724,0.5,1,0.875,7,0.125,1,0.5,1,0.125,0.5,0.2,-0.375,0.3125,0.1625,0.1,0.225,0.775,0.9,0.025,0.1,0.04,-0.125,0.45,0.205,0.04,0.1,0,0,0,0,0,0,4063,24139,4942,90,92,?,?
features_all_postprocessed1,5,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,90,11,2,9,0,18.18181818,81.81818182,0,0,0.320733321,0.41373839,100.2291627,103.4345975,25.54120904,28.89691305,-3.355704002,2.321928095,2.626992095,-0.305064,1.600222882,0.145474807,68.91784828,0,0,0,0,1,9,1,2,0,0,0,0,0.277777778,0.181818182,0.181818182,0.181818182,0.818181818,0.818181818,0.071428571,0.181818182,0.101010101,0,0.457070707,0.251770956,0.111111111,0.181818182,0,0,0,0,0,0,4063,23902,5179,90.90909091,92.72727273,?,?
features_all_postprocessed1,5,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.303333333,0.400147902,94.79166667,100.0315485,23.22234871,1092.751166,-1069.528817,2.322234871,109.2751166,-106.9528817,2.453115755,0.245311576,105.6640474,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.25,0.3,0.175,0.825,0.7,0.15,0.3,0.18,0.125,0.575,0.2525,0.18,0.3,0,0,0,0,0,0,4063,24139,4942,90,96,?,?
features_all_postprocessed1,5,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.335624376,0.44036857,104.8826174,110.08617,23.22234871,1097.319956,-1074.097608,2.322234871,109.7319956,-107.4097608,0.002704301,2.70E-04,0.116483466,0.5,1,0.875,7,0.125,1,0.5,1,0.125,0.5,0.2,-0.375,0.3125,0.1625,0.1,0.225,0.775,0.9,0.025,0.1,0.04,-0.125,0.45,0.205,0.04,0.1,0,0,0,0,0,0,4063,24139,4942,90,96,?,?
features_all_postprocessed1,5,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.322592593,0.417788613,100.8101852,104.4414871,23.22234871,26.96090372,-3.738555007,2.322234871,2.696090372,-0.373855501,1.301811646,0.130181165,56.07345973,0,0,0,0,1,8,1,2,0,0,0,0,0.1875,0.2,0.2,0.2,0.8,0.8,0.08,0.2,0.114285714,0,0.375,0.2,0.114285714,0.2,0,0,0,0,0,0,4063,24139,4942,90,90,?,?
features_all_postprocessed1,5,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.312820513,0.402041454,97.75641026,100.504911,23.22234871,23.64937105,-0.427022345,2.322234871,2.364937105,-0.042702234,2.163625749,0.216362575,93.19472725,0,0,0,0,1,8,1,2,0,0,0,0,0.375,0.2,0.3,0.175,0.825,0.7,0.15,0.3,0.18,0.125,0.475,0.2325,0.18,0.3,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,5,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.336280702,0.43356184,105.0877193,108.38458,23.22234871,1097.401289,-1074.17894,2.322234871,109.7401289,-107.417894,0.032212373,0.003221237,1.387496561,0,0,0,0,1,8,1,2,0,0,0,0,0.3125,0.1625,0.1,0.225,0.775,0.9,0.025,0.1,0.04,-0.125,0.4,0.195,0.04,0.1,0,0,0,0,0,0,4063,24139,4942,90,92,?,?
features_all_postprocessed1,5,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.308513514,0.394104599,96.41047297,98.52080481,23.22234871,21.74073849,1.481610225,2.322234871,2.174073849,0.148161022,2.287739871,0.228773987,98.54074507,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.375,0.2,0.2,0.2,0.8,0.8,0.05,0.2,0.08,0,0.6,0.28,0.08,0.2,0.016,0,0.015625,0,15.625,0,4063,24139,4942,100,92,?,?
features_all_postprocessed1,5,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.320919081,0.403759673,100.2872128,100.9344423,23.22234871,23.9617843,-0.739435586,2.322234871,2.39617843,-0.073943559,0.800868541,0.080086854,34.4961347,0,0,0,0,1,8,1,2,0,0,0,0,0.5625,0.222222222,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.475,0.204444444,0.066666667,0.2,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,5,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.297777778,0.383100663,93.05555556,95.76997003,23.22234871,20.42885855,2.793490165,2.322234871,2.042885855,0.279349016,3.422858195,0.342285819,147.4341559,0,0,0,0,1,8,1,2,0,0,0,0,0.5,0.2,0.4,0.15,0.85,0.6,0.16,0.4,0.228571429,0.2,0.625,0.28,0.228571429,0.4,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,5,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.307631976,0.394780296,96.13499246,98.68971978,23.22234871,22.58834162,0.634007089,2.322234871,2.258834162,0.063400709,2.526914654,0.252691465,108.8428173,0,0,0,0,1,8,1,2,0,0,0,0,0.375,0.2,0.3,0.175,0.825,0.7,0.15,0.3,0.18,0.125,0.525,0.2425,0.18,0.3,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,6,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,90,11,3,8,0,27.27272727,72.72727273,0,0.022222222,0.304250295,0.399572237,95.07821724,99.89305934,25.54120904,1094.95649,-1069.415281,2.321928095,99.54149909,-97.219571,2.573191907,0.233926537,110.8213434,0,0,0,0,1,9,1,2,0,0,0,0,0.611111111,0.222222222,0.272727273,0.258838384,0.741161616,0.727272727,0.151515152,0.272727273,0.181818182,0.005099086,0.567550505,0.248393021,0.166666667,0.272727273,0,0,0,0,0,0,4063,23902,5179,90.90909091,96.36363636,?,?
features_all_postprocessed1,6,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.30611336,0.393249508,95.6604251,98.30704357,23.22234871,22.30291692,0.919431787,2.322234871,2.230291692,0.091943179,2.607366721,0.260736672,112.3081617,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.266666667,0.3,0.175,0.825,0.7,0.123809524,0.3,0.168888889,0.109108945,0.6,0.255238095,0.168888889,0.3,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,6,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.308577257,0.397351459,96.43039266,99.33247581,23.22234871,22.82075056,0.401598149,2.322234871,2.282075056,0.040159815,2.474920478,0.247492048,106.6032511,0,0,0,0,1,8,1,2,0,0,0,0,0.5625,0.225,0.3,0.175,0.825,0.7,0.116666667,0.3,0.166666667,0.102062073,0.55,0.263333333,0.166666667,0.3,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,6,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.303333333,0.400147902,94.79166667,100.0315485,23.22234871,1092.751166,-1069.528817,2.322234871,109.2751166,-106.9528817,2.453115755,0.245311576,105.6640474,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.25,0.3,0.175,0.825,0.7,0.15,0.3,0.18,0.125,0.575,0.2525,0.18,0.3,0,0,0,0,0,0,4063,24139,4942,90,96,?,?
features_all_postprocessed1,6,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.308132992,0.398463072,96.2915601,99.61036403,23.22234871,22.63197646,0.590372251,2.322234871,2.263197646,0.059037225,2.25507755,0.225507755,97.13386767,0,0,0,0,1,8,1,2,0,0,0,0,0.6875,0.285714286,0.3,0.175,0.825,0.7,0.123809524,0.3,0.168888889,0.109108945,0.55,0.236190476,0.168888889,0.3,0,0,0,0,0,0,4063,24139,4942,100,94,?,?
features_all_postprocessed1,6,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.303846154,0.40085379,94.95192308,100.2080109,23.22234871,1092.84363,-1069.621281,2.322234871,109.284363,-106.9621281,2.360652233,0.236065223,101.6813287,0.5,1,0.875,7,0.125,1,0.5,1,0.125,0.5,0.2,-0.375,0.3125,0.1625,0.2,0.2,0.8,0.8,0.125,0.2,0.14,0,0.575,0.2525,0.14,0.2,0,0,0,0,0,0,4063,24139,4942,90,96,?,?
features_all_postprocessed1,6,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.312519481,0.400406607,97.66233766,100.0962214,23.22234871,23.2324788,-0.010130087,2.322234871,2.32324788,-0.001013009,2.002497168,0.200249717,86.25437072,0,0,0,0,1,8,1,2,0,0,0,0,0.3125,0.2,0.3,0.175,0.825,0.7,0.123809524,0.3,0.168888889,0.109108945,0.475,0.219047619,0.168888889,0.3,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,6,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.32,0.4028809,100,100.714761,23.22234871,23.78957377,-0.567225057,2.322234871,2.378957377,-0.056722506,0.93913742,0.093913742,40.45184605,0,0,0,0,1,8,1,2,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4063,24139,4942,100,100,?,?
features_all_postprocessed1,6,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.324048583,0.417692918,101.2651822,104.4175646,23.22234871,27.25856161,-4.036212897,2.322234871,2.725856161,-0.40362129,1.268352312,0.126835231,54.63225228,0,0,0,0,1,8,1,2,0,0,0,0,0.3125,0.2,0.2,0.2,0.8,0.8,0.095238095,0.2,0.124444444,0,0.4,0.201904762,0.124444444,0.2,0,0,0,0,0,0,4063,24139,4942,90,94,?,?
features_all_postprocessed1,6,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.307496175,0.395841164,96.09255482,98.95492259,23.22234871,23.63315105,-0.410802339,2.322234871,2.363315105,-0.041080234,2.627402506,0.262740251,113.1711712,0,0,0,0,1,8,1,2,0,0,0,0,0.25,0.2,0.3,0.175,0.825,0.7,0.133333333,0.3,0.183333333,0.102062073,0.575,0.288333333,0.183333333,0.3,0,0,0,0,0,0,4063,24139,4942,90,92,?,?
features_all_postprocessed1,7,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,90,11,3,8,0,27.27272727,72.72727273,0,0,0.318053777,0.399987376,99.39180538,99.99684401,25.54120904,25.53888007,0.002328977,2.321928095,2.32171637,2.12E-04,1.333090643,0.121190058,57.41308898,0,0,0,0,1,9,1,2,0,0,0,0,0.5,0.181818182,0.272727273,0.272727273,0.727272727,0.727272727,0.074380165,0.272727273,0.116883117,0,0.5,0.20661157,0.085714286,0.272727273,0,0,0,0,0,0,4063,23902,5179,100,100,?,?
features_all_postprocessed1,7,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,2,8,0,20,80,0,0,0.317813765,0.409351984,99.31680162,102.3324444,23.22234871,26.0048871,-2.782538386,2.322234871,2.60048871,-0.278253839,1.725028909,0.172502891,74.30286813,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.266666667,0.2,0.2,0.8,0.8,0.095238095,0.2,0.124444444,0,0.525,0.238095238,0.124444444,0.2,0,0,0,0,0,0,4063,24139,4942,90,94,?,?
features_all_postprocessed1,7,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.330704225,0.419455909,103.3450704,104.8582885,23.22234871,1095.77624,-1072.553892,2.322234871,109.577624,-107.2553892,0.335985635,0.033598564,14.4720452,0,0,0,0,1,8,1,2,0,0,0,0,0.4375,0.2,0.1,0.225,0.775,0.9,0.022222222,0.1,0.036363636,-0.166666667,0.425,0.195555556,0.036363636,0.1,0,0,0,0,0,0,4063,24139,4942,90,96,?,?
